code,word1_weight,word2_weight,word3_weight,word4_weight,word5_weight,year
825,40,40,10,6,4,2015
807,33,56,5,2,4,2015
855,35,48,10,5,2,2015
507,41,50,2,3,4,2015
819,38,51,6,2,3,2015
657,46,36,18,0,0,2015
612,55,35,2,2,6,2015
624,19,62,8,0,11,2015
725,27,56,10,0,7,2015
588,37,58,4,0,1,2015
881,34,57,6,0,3,2015
619,34,54,3,0,9,2015
543,41,48,3,3,5,2015
638,50,38,12,0,0,2015
609,44,44,3,1,8,2015
555,37,53,2,4,4,2015
530,36,60,2,2,0,2015
539,45,37,5,2,11,2015
581,45,45,7,0,3,2015
547,43,50,4,2,1,2015
605,32,62,0,3,3,2015
540,35,62,0,0,3,2015
531,37,58,0,0,5,2015
789,56,35,6,1,2,2015
671,39,48,3,1,9,2015
760,33,51,16,0,0,2015
709,41,53,0,0,6,2015
526,56,44,0,0,0,2015
626,0,100,0,0,0,2015
625,44,44,6,2,4,2015
511,48,39,7,2,4,2015
549,31,63,6,0,0,2015
705,27,72,1,0,0,2015
548,42,48,4,1,5,2015
554,46,41,0,13,0,2015
627,48,48,4,0,0,2015
678,42,51,5,0,2,2015
577,45,43,2,1,9,2015
550,50,44,3,3,0,2015
810,48,37,13,0,2,2015
536,41,43,7,4,5,2015
771,33,42,8,0,17,2015
596,50,50,0,0,0,2015
662,59,32,3,0,6,2016
525,46,42,8,0,4,2016
532,34,49,6,4,7,2016
790,36,40,6,15,3,2016
644,33,67,0,0,0,2016
583,0,0,0,0,0,2016
634,31,57,3,6,3,2016
743,46,48,6,0,0,2016
524,44,46,3,2,5,2016
520,49,51,0,0,0,2016
635,41,45,7,2,5,2016
800,51,33,8,4,4,2016
512,49,39,4,2,6,2016
537,30,70,0,0,0,2016
716,48,48,2,0,2,2016
692,41,53,3,3,0,2016
821,8,77,15,0,0,2016
756,52,45,3,0,0,2016
746,37,63,0,0,0,2016
502,47,41,2,0,10,2016
630,42,51,2,2,3,2016
559,40,60,0,0,0,2016
757,33,53,6,1,7,2016
506,35,53,4,4,4,2016
736,45,52,3,0,0,2016
514,44,46,3,2,5,2016
523,33,52,6,2,7,2016
754,48,47,5,0,0,2016
767,67,33,0,0,0,2016
637,25,49,4,0,22,2016
648,36,54,2,0,8,2016
519,36,56,3,2,3,2016
564,37,62,0,0,1,2016
517,46,45,3,2,4,2016
584,37,52,4,0,7,2016
575,38,56,2,3,1,2016
759,33,67,0,0,0,2016
602,29,61,4,2,4,2016
868,31,57,7,0,5,2016
515,47,43,5,2,3,2016
598,31,69,0,0,0,2016
510,40,49,6,2,3,2016
752,25,53,11,2,9,2016
546,37,58,3,0,2,2016
604,46,49,1,0,4,2016
522,51,43,1,0,5,2016
535,37,53,5,1,4,2016
673,35,61,2,0,2,2016
600,52,36,6,1,5,2016
623,43,44,5,3,5,2016
682,30,56,1,0,13,2016
542,36,48,10,3,3,2016
751,37,49,7,4,3,2016
679,24,67,2,1,6,2016
505,43,49,4,2,2,2016
606,48,48,4,0,0,2016
676,21,77,1,0,1,2016
765,48,33,6,4,9,2016
565,36,54,3,0,7,2016
516,33,65,2,0,0,2016
801,20,70,4,3,3,2016
802,22,56,22,0,0,2016
649,43,53,1,0,3,2016
745,8,84,8,0,0,2016
724,14,81,3,0,2,2016
513,45,44,3,1,7,2016
570,52,45,1,0,2,2016
866,45,41,10,1,3,2016
571,37,49,3,3,8,2016
670,37,51,4,2,6,2016
509,34,56,1,0,9,2016
592,27,58,7,3,5,2016
798,0,0,0,0,0,2016
773,28,72,0,0,0,2016
563,40,51,5,2,2,2016
755,43,57,0,0,0,2016
658,29,60,2,1,8,2016
518,42,50,2,2,4,2016
545,36,50,4,3,7,2016
567,37,55,4,0,4,2016
647,82,18,0,0,0,2016
636,43,29,15,6,7,2016
566,41,46,2,5,6,2016
569,38,58,4,0,0,2016
533,35,51,6,4,4,2016
710,50,44,5,0,1,2016
766,0,100,0,0,0,2016
744,44,41,7,5,3,2016
618,41,47,5,2,5,2016
691,36,54,2,1,7,2016
758,17,51,16,0,16,2016
527,42,50,4,1,3,2016
718,51,43,0,0,6,2016
639,37,63,0,0,0,2016
561,39,44,6,3,8,2016
574,42,44,3,3,8,2016
734,47,53,0,0,0,2016
603,22,45,1,0,32,2016
747,67,33,0,0,0,2016
616,39,46,5,1,9,2016
557,39,58,2,0,1,2016
702,9,87,1,0,3,2016
582,14,79,7,0,0,2016
642,51,38,1,3,7,2016
643,36,56,6,0,2,2016
551,34,58,5,1,2,2016
749,37,37,26,0,0,2016
839,47,38,7,3,5,2016
541,38,56,2,2,2,2016
558,38,62,0,0,0,2016
722,27,64,4,1,4,2016
693,43,49,3,1,4,2016
803,42,39,13,3,3,2016
529,41,48,5,1,5,2016
651,30,55,3,9,3,2016
503,43,49,1,0,7,2016
669,22,66,2,2,8,2016
737,16,81,3,0,0,2016
553,57,36,7,0,0,2016
813,41,50,9,0,0,2016
640,46,47,4,1,2,2016
711,62,38,0,0,0,2016
528,45,35,9,6,5,2016
617,36,50,4,4,6,2016
613,2,98,0,0,0,2016
687,37,57,6,0,0,2016
762,42,55,3,0,0,2016
686,38,58,1,1,2,2016
628,43,52,5,0,0,2016
828,37,42,9,9,3,2016
698,53,46,0,0,1,2016
659,41,52,1,1,5,2016
622,44,45,3,2,6,2016
501,39,42,7,4,8,2016
544,47,41,6,1,5,2016
740,0,0,0,0,0,2016
633,50,50,0,0,0,2016
650,35,54,3,2,6,2016
652,30,59,3,0,8,2016
534,43,40,5,3,9,2016
631,36,64,0,0,0,2016
632,26,64,2,0,8,2016
804,41,33,15,11,0,2016
656,42,56,2,0,0,2016
597,38,62,0,0,0,2016
675,33,49,3,0,15,2016
504,45,40,7,3,5,2016
753,44,40,7,3,6,2016
508,48,41,4,3,4,2016
820,32,57,4,3,4,2016
500,31,59,3,3,4,2016
552,0,100,0,0,0,2016
521,35,53,4,3,5,2016
717,38,50,3,0,9,2016
560,37,52,5,2,4,2016
764,31,39,15,0,15,2016
811,43,50,0,3,4,2016
556,48,41,4,2,5,2016
573,45,47,2,2,4,2016
611,23,67,3,0,7,2016
538,36,49,3,3,9,2016
610,28,62,4,0,6,2016
862,39,47,6,3,5,2016
576,48,44,2,0,6,2016
770,28,56,8,3,5,2016
661,62,23,15,0,0,2016
641,39,49,7,1,4,2016
825,42,43,8,3,4,2016
807,36,48,8,4,4,2016
855,38,44,7,9,2,2016
507,39,60,0,0,1,2016
819,36,52,7,2,3,2016
657,48,47,5,0,0,2016
612,42,52,2,1,3,2016
624,22,76,1,0,1,2016
725,21,60,3,0,16,2016
588,42,54,4,0,0,2016
881,25,66,4,0,5,2016
619,34,53,4,0,9,2016
543,35,51,4,4,6,2016
638,50,43,7,0,0,2016
609,41,47,3,4,5,2016
555,35,47,5,6,7,2016
530,39,37,4,5,15,2016
539,44,41,3,1,11,2016
581,24,62,0,0,14,2016
547,33,58,3,2,4,2016
605,34,44,12,6,4,2016
540,51,47,2,0,0,2016
531,30,65,2,0,3,2016
789,47,40,5,4,4,2016
671,37,43,6,3,11,2016
760,36,64,0,0,0,2016
709,50,44,4,0,2,2016
526,32,63,5,0,0,2016
626,86,0,14,0,0,2016
625,47,43,4,5,1,2016
511,43,45,5,3,4,2016
549,30,66,0,0,4,2016
705,17,68,5,0,10,2016
548,48,37,6,3,6,2016
554,28,59,8,5,0,2016
627,53,39,8,0,0,2016
678,43,48,5,0,4,2016
577,36,45,6,1,12,2016
550,46,46,1,0,7,2016
810,41,52,2,0,5,2016
536,45,43,6,0,6,2016
771,48,26,13,0,13,2016
596,56,33,11,0,0,2016
662,52,44,4,0,0,2017
525,42,50,2,0,6,2017
532,38,51,4,2,5,2017
790,37,43,2,16,2,2017
644,45,50,5,0,0,2017
583,0,0,0,0,0,2017
634,44,51,1,2,2,2017
743,51,37,4,0,8,2017
524,44,46,4,2,4,2017
520,44,50,2,0,4,2017
635,40,45,9,3,3,2017
800,46,32,21,0,1,2017
512,43,48,5,2,2,2017
537,24,69,4,0,3,2017
716,50,43,2,1,4,2017
692,39,53,6,2,0,2017
821,50,50,0,0,0,2017
756,48,48,4,0,0,2017
746,47,51,2,0,0,2017
502,39,49,3,0,9,2017
630,42,49,2,2,5,2017
559,41,59,0,0,0,2017
757,38,51,5,1,5,2017
506,33,50,7,4,6,2017
736,51,39,2,0,8,2017
514,47,43,5,3,2,2017
523,28,59,7,1,5,2017
754,31,66,3,0,0,2017
767,50,50,0,0,0,2017
637,21,55,1,3,20,2017
648,36,57,4,1,2,2017
519,39,55,3,0,3,2017
564,30,62,2,5,1,2017
517,44,47,4,2,3,2017
584,46,50,4,0,0,2017
575,47,43,1,3,6,2017
759,39,54,7,0,0,2017
602,33,57,5,3,2,2017
868,44,53,3,0,0,2017
515,43,49,2,3,3,2017
598,31,67,2,0,0,2017
510,38,52,6,2,2,2017
752,40,44,5,3,8,2017
546,35,52,6,2,5,2017
604,34,60,4,0,2,2017
522,48,44,2,0,6,2017
535,35,54,7,2,2,2017
673,40,54,4,0,2,2017
600,52,34,2,2,10,2017
623,44,42,6,4,4,2017
682,37,53,5,0,5,2017
542,45,47,2,1,5,2017
751,37,51,6,3,3,2017
679,17,76,1,2,4,2017
505,45,46,4,3,2,2017
606,37,56,7,0,0,2017
676,18,80,2,0,0,2017
765,44,36,18,2,0,2017
565,47,43,7,0,3,2017
516,52,44,4,0,0,2017
801,25,63,7,4,1,2017
802,39,53,8,0,0,2017
649,41,49,6,0,4,2017
745,37,63,0,0,0,2017
724,24,69,0,0,7,2017
513,40,51,3,3,3,2017
570,44,47,3,3,3,2017
866,43,36,16,4,1,2017
571,44,38,7,4,7,2017
670,41,52,2,1,4,2017
509,44,52,3,0,1,2017
592,25,55,8,8,4,2017
798,0,0,0,0,0,2017
773,53,47,0,0,0,2017
563,35,56,2,3,4,2017
755,27,64,9,0,0,2017
658,34,52,6,2,6,2017
518,45,47,3,2,3,2017
545,33,53,4,1,9,2017
567,45,48,2,1,4,2017
647,72,28,0,0,0,2017
636,30,45,20,4,1,2017
566,41,49,4,0,6,2017
569,45,50,2,3,0,2017
533,36,51,6,3,4,2017
710,29,67,1,0,3,2017
766,0,0,0,0,0,2017
744,41,44,7,6,2,2017
618,40,45,8,3,4,2017
691,31,57,5,3,4,2017
758,41,37,6,0,16,2017
527,38,51,7,2,2,2017
718,51,42,4,0,3,2017
639,43,57,0,0,0,2017
561,41,47,2,3,7,2017
574,41,47,5,0,7,2017
734,44,48,8,0,0,2017
603,20,48,0,0,32,2017
747,57,43,0,0,0,2017
616,40,51,3,2,4,2017
557,44,45,5,3,3,2017
702,9,83,3,0,5,2017
582,42,58,0,0,0,2017
642,42,42,3,4,9,2017
643,55,36,0,0,9,2017
551,34,52,4,5,5,2017
749,36,21,43,0,0,2017
839,47,41,8,3,1,2017
541,42,49,4,3,2,2017
558,33,67,0,0,0,2017
722,27,66,5,0,2,2017
693,43,45,5,0,7,2017
803,35,35,22,4,4,2017
529,38,55,2,1,4,2017
651,30,59,4,5,2,2017
503,50,41,1,0,8,2017
669,27,63,5,2,3,2017
737,15,85,0,0,0,2017
553,44,56,0,0,0,2017
813,40,56,4,0,0,2017
640,48,46,2,2,2,2017
711,50,42,8,0,0,2017
528,47,32,12,4,5,2017
617,35,53,5,4,3,2017
613,3,97,0,0,0,2017
687,40,58,0,0,2,2017
762,41,59,0,0,0,2017
686,36,54,2,1,7,2017
628,40,56,4,0,0,2017
828,30,53,10,4,3,2017
698,51,47,0,0,2,2017
659,43,47,5,1,4,2017
622,45,47,3,2,3,2017
501,40,40,7,6,7,2017
544,46,42,6,4,2,2017
740,0,0,0,0,0,2017
633,61,32,7,0,0,2017
650,36,51,5,4,4,2017
652,34,55,1,3,7,2017
534,44,41,6,4,5,2017
631,30,50,0,0,20,2017
632,43,51,2,0,4,2017
804,47,42,4,7,0,2017
656,53,45,2,0,0,2017
597,48,48,4,0,0,2017
675,31,43,3,0,23,2017
504,46,42,5,3,4,2017
753,39,46,7,4,4,2017
508,45,45,5,3,2,2017
820,39,51,4,2,4,2017
500,28,65,3,0,4,2017
552,0,100,0,0,0,2017
521,37,51,4,3,5,2017
717,37,60,3,0,0,2017
560,44,48,3,4,1,2017
764,29,68,3,0,0,2017
811,51,34,6,3,6,2017
556,49,40,4,3,4,2017
573,44,40,6,4,6,2017
611,22,68,6,0,4,2017
538,40,47,5,5,3,2017
610,41,49,6,0,4,2017
862,40,46,8,3,3,2017
576,47,47,0,0,6,2017
770,35,50,6,3,6,2017
661,79,14,7,0,0,2017
641,36,47,9,4,4,2017
825,39,43,11,5,2,2017
807,39,46,8,4,3,2017
855,34,44,14,7,1,2017
507,48,48,4,0,0,2017
819,33,54,6,3,4,2017
657,45,52,3,0,0,2017
612,46,50,2,0,2,2017
624,32,65,2,0,1,2017
725,26,66,3,0,5,2017
588,32,56,9,0,3,2017
881,40,47,8,4,1,2017
619,40,47,4,1,8,2017
543,36,49,9,3,3,2017
638,29,57,14,0,0,2017
609,41,50,4,1,4,2017
555,34,58,2,5,1,2017
530,50,34,0,4,12,2017
539,47,35,4,3,11,2017
581,48,43,0,0,9,2017
547,36,53,3,6,2,2017
605,44,39,3,6,8,2017
540,35,61,4,0,0,2017
531,42,51,6,0,1,2017
789,48,41,6,4,1,2017
671,35,52,3,0,10,2017
760,72,28,0,0,0,2017
709,46,46,0,4,4,2017
526,31,59,10,0,0,2017
626,75,25,0,0,0,2017
625,43,46,4,3,4,2017
511,39,48,6,3,4,2017
549,33,46,5,0,16,2017
705,33,63,3,0,1,2017
548,39,44,3,6,8,2017
554,33,48,5,14,0,2017
627,36,62,2,0,0,2017
678,35,54,5,0,6,2017
577,41,46,3,1,9,2017
550,35,55,4,2,4,2017
810,41,55,1,0,3,2017
536,37,51,4,2,6,2017
771,48,31,13,0,8,2017
596,50,50,0,0,0,2017
662,40,51,7,0,2,2018
525,34,60,0,0,6,2018
532,34,52,6,4,4,2018
790,31,43,8,16,2,2018
644,60,37,3,0,0,2018
583,0,0,0,0,0,2018
634,47,45,7,0,1,2018
743,33,58,7,0,2,2018
524,37,50,6,2,5,2018
520,41,43,2,0,14,2018
635,34,49,7,4,6,2018
800,35,33,19,7,6,2018
512,40,49,7,2,2,2018
537,25,69,2,0,4,2018
716,46,44,4,3,3,2018
692,38,54,5,3,0,2018
821,40,55,5,0,0,2018
756,21,58,21,0,0,2018
746,53,45,2,0,0,2018
502,30,64,2,0,4,2018
630,36,54,3,3,4,2018
559,30,70,0,0,0,2018
757,35,51,6,4,4,2018
506,26,58,8,4,4,2018
736,36,54,7,0,3,2018
514,41,52,2,3,2,2018
523,24,65,5,3,3,2018
754,47,53,0,0,0,2018
767,27,64,9,0,0,2018
637,20,58,2,2,18,2018
648,26,62,4,4,4,2018
519,29,60,8,2,1,2018
564,24,70,4,1,1,2018
517,35,54,6,1,4,2018
584,25,68,7,0,0,2018
575,36,55,4,0,5,2018
759,21,69,10,0,0,2018
602,30,58,6,3,3,2018
868,45,44,3,0,8,2018
515,36,53,4,3,4,2018
598,29,64,7,0,0,2018
510,37,56,3,1,3,2018
752,35,51,4,3,7,2018
546,39,54,2,0,5,2018
604,24,70,4,0,2,2018
522,37,45,10,0,8,2018
535,34,53,7,2,4,2018
673,34,62,2,0,2,2018
600,43,38,11,5,3,2018
623,37,49,6,4,4,2018
682,25,68,3,0,4,2018
542,39,48,6,1,6,2018
751,32,54,7,2,5,2018
679,12,80,1,0,7,2018
505,34,55,3,2,6,2018
606,42,56,2,0,0,2018
676,19,78,0,0,3,2018
765,29,44,15,4,8,2018
565,36,60,0,0,4,2018
516,42,56,2,0,0,2018
801,24,63,10,1,2,2018
802,25,70,5,0,0,2018
649,39,55,1,0,5,2018
745,28,65,7,0,0,2018
724,19,78,2,0,1,2018
513,42,52,3,1,2,2018
570,37,53,4,5,1,2018
866,34,44,15,5,2,2018
571,39,46,12,0,3,2018
670,37,50,3,1,9,2018
509,33,55,8,0,4,2018
592,27,53,14,2,4,2018
798,0,0,0,0,0,2018
773,15,81,4,0,0,2018
563,28,62,4,3,3,2018
755,33,67,0,0,0,2018
658,28,57,8,3,4,2018
518,41,49,6,2,2,2018
545,35,53,4,2,6,2018
567,35,54,6,2,3,2018
647,60,40,0,0,0,2018
636,25,45,19,6,5,2018
566,41,49,2,3,5,2018
569,30,67,3,0,0,2018
533,38,47,7,3,5,2018
710,42,58,0,0,0,2018
766,0,88,12,0,0,2018
744,29,50,12,3,6,2018
618,38,45,8,4,5,2018
691,28,67,2,2,1,2018
758,20,65,10,0,5,2018
527,33,57,4,2,4,2018
718,44,53,0,0,3,2018
639,48,50,2,0,0,2018
561,36,47,6,4,7,2018
574,42,45,5,6,2,2018
734,45,49,6,0,0,2018
603,11,47,0,0,42,2018
747,43,57,0,0,0,2018
616,32,55,5,3,5,2018
557,35,54,4,1,6,2018
702,9,84,2,0,5,2018
582,14,79,7,0,0,2018
642,32,52,2,14,0,2018
643,41,56,3,0,0,2018
551,29,58,4,2,7,2018
749,33,24,43,0,0,2018
839,35,46,10,4,5,2018
541,28,58,6,5,3,2018
558,44,56,0,0,0,2018
722,28,64,4,3,1,2018
693,37,56,2,1,4,2018
803,29,37,26,4,4,2018
529,33,59,2,2,4,2018
651,33,51,8,5,3,2018
503,41,51,5,0,3,2018
669,24,65,3,0,8,2018
737,21,77,2,0,0,2018
553,22,75,3,0,0,2018
813,47,47,5,0,1,2018
640,42,47,3,1,7,2018
711,33,56,11,0,0,2018
528,37,36,15,6,6,2018
617,30,59,5,2,4,2018
613,2,98,0,0,0,2018
687,33,54,6,0,7,2018
762,26,70,4,0,0,2018
686,37,53,4,2,4,2018
628,31,64,5,0,0,2018
828,25,66,6,2,1,2018
698,27,65,3,0,5,2018
659,35,53,6,2,4,2018
622,45,42,3,3,7,2018
501,33,45,9,5,8,2018
544,38,48,5,3,6,2018
740,0,0,0,0,0,2018
633,39,49,10,0,2,2018
650,32,54,5,4,5,2018
652,23,67,2,5,3,2018
534,36,45,7,4,8,2018
631,12,71,12,0,5,2018
632,35,59,2,0,4,2018
804,19,47,27,7,0,2018
656,29,71,0,0,0,2018
597,18,77,5,0,0,2018
675,27,42,7,0,24,2018
504,39,47,7,3,4,2018
753,31,50,9,4,6,2018
508,42,47,5,3,3,2018
820,30,56,6,3,5,2018
500,23,67,8,0,2,2018
552,0,100,0,0,0,2018
521,28,58,8,1,5,2018
717,22,74,2,0,2,2018
560,36,51,7,2,4,2018
764,35,65,0,0,0,2018
811,31,57,7,1,4,2018
556,39,46,4,7,4,2018
573,36,59,2,1,2,2018
611,11,84,1,0,4,2018
538,33,49,8,3,7,2018
610,33,60,6,0,1,2018
862,33,52,7,3,5,2018
576,46,52,2,0,0,2018
770,27,56,10,2,5,2018
661,50,39,11,0,0,2018
641,33,51,10,4,2,2018
825,34,44,11,6,5,2018
807,32,52,8,4,4,2018
855,27,46,15,7,5,2018
507,38,44,7,4,7,2018
819,29,55,7,4,5,2018
657,47,43,10,0,0,2018
612,37,57,1,3,2,2018
624,27,63,5,0,5,2018
725,26,63,1,0,10,2018
588,33,56,8,0,3,2018
881,30,62,5,1,2,2018
619,33,52,5,3,7,2018
543,38,52,5,0,5,2018
638,41,59,0,0,0,2018
609,38,50,5,3,4,2018
555,29,57,7,3,4,2018
530,33,50,3,4,10,2018
539,40,41,5,3,11,2018
581,36,60,4,0,0,2018
547,32,57,3,3,5,2018
605,34,54,5,4,3,2018
540,33,58,6,0,3,2018
531,30,62,3,0,5,2018
789,34,42,18,3,3,2018
671,26,57,3,4,10,2018
760,40,54,6,0,0,2018
709,37,54,1,7,1,2018
526,50,50,0,0,0,2018
626,40,60,0,0,0,2018
625,40,47,7,2,4,2018
511,37,49,7,2,5,2018
549,24,43,4,0,29,2018
705,29,65,0,0,6,2018
548,40,45,4,3,8,2018
554,19,69,10,2,0,2018
627,42,52,6,0,0,2018
678,31,58,7,1,3,2018
577,35,51,4,2,8,2018
550,35,46,6,7,6,2018
810,26,57,6,4,7,2018
536,35,61,1,1,2,2018
771,26,33,30,0,11,2018
596,31,54,7,8,0,2018
662,19,66,7,0,8,2019
525,54,46,0,0,0,2019
532,29,58,3,3,7,2019
790,23,58,5,11,3,2019
644,33,63,4,0,0,2019
583,0,0,0,0,0,2019
634,39,58,1,2,0,2019
743,38,54,4,0,4,2019
524,33,56,5,1,5,2019
520,22,67,9,0,2,2019
635,28,57,6,4,5,2019
800,33,45,19,3,0,2019
512,38,50,5,2,5,2019
537,24,68,2,0,6,2019
716,37,52,2,5,4,2019
692,39,55,4,2,0,2019
821,28,72,0,0,0,2019
756,22,67,11,0,0,2019
746,39,57,4,0,0,2019
502,27,56,7,0,10,2019
630,35,53,5,2,5,2019
559,24,73,3,0,0,2019
757,22,63,10,2,3,2019
506,27,58,7,4,4,2019
736,28,66,3,0,3,2019
514,34,58,4,1,3,2019
523,19,68,5,4,4,2019
754,23,73,4,0,0,2019
767,21,74,5,0,0,2019
637,15,56,2,2,25,2019
648,29,63,1,3,4,2019
519,33,60,4,3,0,2019
564,25,67,3,0,5,2019
517,34,53,6,2,5,2019
584,30,60,10,0,0,2019
575,32,56,5,2,5,2019
759,25,65,10,0,0,2019
602,29,59,5,3,4,2019
868,24,66,9,0,1,2019
515,31,56,6,2,5,2019
598,23,75,2,0,0,2019
510,32,60,4,1,3,2019
752,24,59,8,5,4,2019
546,41,47,2,2,8,2019
604,30,60,5,0,5,2019
522,33,63,3,0,1,2019
535,26,65,4,1,4,2019
673,35,61,3,0,1,2019
600,41,41,4,2,12,2019
623,35,51,7,3,4,2019
682,24,66,1,0,9,2019
542,31,59,4,2,4,2019
751,25,62,6,4,3,2019
679,13,78,2,1,6,2019
505,31,60,4,2,3,2019
606,33,56,11,0,0,2019
676,19,79,0,0,2,2019
765,23,55,15,3,4,2019
565,14,86,0,0,0,2019
516,37,55,8,0,0,2019
801,20,63,8,4,5,2019
802,23,62,15,0,0,2019
649,29,65,4,0,2,2019
745,35,65,0,0,0,2019
724,21,76,3,0,0,2019
513,25,69,4,1,1,2019
570,33,59,5,0,3,2019
866,31,48,14,4,3,2019
571,30,57,3,4,6,2019
670,28,59,6,2,5,2019
509,24,71,4,0,1,2019
592,20,56,10,4,10,2019
798,0,0,0,0,0,2019
773,18,78,4,0,0,2019
563,27,63,4,1,5,2019
755,42,53,5,0,0,2019
658,21,70,4,0,5,2019
518,35,53,6,1,5,2019
545,34,55,6,2,3,2019
567,27,65,5,1,2,2019
647,31,69,0,0,0,2019
636,33,49,13,1,4,2019
566,31,57,3,4,5,2019
569,29,65,6,0,0,2019
533,23,62,7,3,5,2019
710,40,40,12,0,8,2019
766,0,84,16,0,0,2019
744,33,44,10,7,6,2019
618,33,54,6,3,4,2019
691,34,61,0,1,4,2019
758,26,65,7,0,2,2019
527,28,63,5,1,3,2019
718,37,52,8,0,3,2019
639,45,55,0,0,0,2019
561,34,55,7,1,3,2019
574,25,66,5,0,4,2019
734,16,80,4,0,0,2019
603,21,42,1,0,36,2019
747,0,100,0,0,0,2019
616,25,60,4,2,9,2019
557,29,63,5,1,2,2019
702,6,91,1,0,2,2019
582,15,78,7,0,0,2019
642,34,46,9,7,4,2019
643,37,50,3,0,10,2019
551,29,58,8,2,3,2019
749,50,50,0,0,0,2019
839,37,46,8,5,4,2019
541,32,60,3,1,4,2019
558,48,48,4,0,0,2019
722,15,73,8,1,3,2019
693,31,57,5,1,6,2019
803,29,43,19,4,5,2019
529,29,63,2,1,5,2019
651,33,56,0,2,9,2019
503,28,62,3,0,7,2019
669,24,67,1,1,7,2019
737,14,86,0,0,0,2019
553,31,59,10,0,0,2019
813,18,72,8,0,2,2019
640,34,53,3,3,7,2019
711,21,72,7,0,0,2019
528,33,44,11,5,7,2019
617,29,60,5,2,4,2019
613,2,98,0,0,0,2019
687,31,66,2,0,1,2019
762,25,70,5,0,0,2019
686,27,59,3,4,7,2019
628,33,62,5,0,0,2019
828,19,62,7,3,9,2019
698,36,51,1,0,12,2019
659,29,63,3,1,4,2019
622,34,54,4,3,5,2019
501,31,48,8,5,8,2019
544,31,57,3,2,7,2019
740,0,0,0,0,0,2019
633,36,58,5,0,1,2019
650,29,58,5,3,5,2019
652,25,62,5,1,7,2019
534,32,51,5,3,9,2019
631,20,80,0,0,0,2019
632,30,65,4,0,1,2019
804,23,54,20,3,0,2019
656,42,57,1,0,0,2019
597,21,69,10,0,0,2019
675,28,49,4,0,19,2019
504,39,49,5,4,3,2019
753,29,56,8,2,5,2019
508,36,53,5,2,4,2019
820,25,63,5,3,4,2019
500,20,70,6,2,2,2019
552,0,100,0,0,0,2019
521,31,57,6,3,3,2019
717,22,75,3,0,0,2019
560,34,53,5,2,6,2019
764,13,67,14,0,6,2019
811,29,51,13,5,2,2019
556,27,60,4,4,5,2019
573,34,56,3,3,4,2019
611,19,74,3,0,4,2019
538,24,67,6,1,2,2019
610,39,57,1,0,3,2019
862,30,56,7,3,4,2019
576,37,52,8,0,3,2019
770,25,64,5,3,3,2019
661,13,87,0,0,0,2019
641,35,51,6,4,4,2019
825,33,52,8,4,3,2019
807,29,54,7,4,6,2019
855,32,50,13,3,2,2019
507,41,52,1,3,3,2019
819,27,60,6,2,5,2019
657,21,76,3,0,0,2019
612,46,48,2,1,3,2019
624,10,80,2,0,8,2019
725,28,63,0,0,9,2019
588,26,68,4,0,2,2019
881,22,64,6,4,4,2019
619,22,69,2,1,6,2019
543,30,62,7,0,1,2019
638,17,77,6,0,0,2019
609,36,53,4,3,4,2019
555,26,65,4,0,5,2019
530,34,53,2,3,8,2019
539,28,52,5,2,13,2019
581,28,65,0,0,7,2019
547,28,61,1,4,6,2019
605,30,57,5,3,5,2019
540,29,64,3,0,4,2019
531,30,65,1,0,4,2019
789,29,53,5,6,7,2019
671,27,56,4,3,10,2019
760,48,33,19,0,0,2019
709,33,61,4,1,1,2019
526,29,67,4,0,0,2019
626,36,64,0,0,0,2019
625,34,54,7,3,2,2019
511,37,50,5,3,5,2019
549,17,57,7,0,19,2019
705,25,63,3,0,9,2019
548,39,48,6,1,6,2019
554,37,54,3,6,0,2019
627,21,72,7,0,0,2019
678,29,56,7,0,8,2019
577,31,54,6,2,7,2019
550,33,60,5,1,1,2019
810,23,65,6,4,2,2019
536,36,57,2,2,3,2019
771,29,49,22,0,0,2019
596,22,78,0,0,0,2019
662,33,51,8,4,4,2020
525,32,66,0,0,2,2020
532,27,61,4,2,6,2020
790,27,52,5,12,4,2020
644,34,66,0,0,0,2020
583,0,0,0,0,0,2020
634,19,69,3,4,5,2020
743,20,72,5,0,3,2020
524,35,52,5,3,5,2020
520,49,46,3,0,2,2020
635,28,57,7,4,4,2020
800,22,56,16,3,3,2020
512,34,52,6,3,5,2020
537,27,71,2,0,0,2020
716,30,58,1,5,6,2020
692,37,57,5,1,0,2020
821,15,76,9,0,0,2020
756,25,67,8,0,0,2020
746,33,67,0,0,0,2020
502,32,65,3,0,0,2020
630,32,57,4,2,5,2020
559,25,68,7,0,0,2020
757,19,69,4,4,4,2020
506,25,58,7,5,5,2020
736,16,69,9,0,6,2020
514,33,56,5,2,4,2020
523,36,54,6,3,1,2020
754,32,52,16,0,0,2020
767,4,96,0,0,0,2020
637,18,55,4,0,23,2020
648,27,65,3,3,2,2020
519,25,64,5,3,3,2020
564,25,66,5,2,2,2020
517,32,56,4,4,4,2020
584,44,48,0,0,8,2020
575,29,65,5,0,1,2020
759,23,70,7,0,0,2020
602,26,59,6,5,4,2020
868,21,72,6,0,1,2020
515,32,58,5,3,2,2020
598,31,67,2,0,0,2020
510,34,57,3,3,3,2020
752,27,63,5,5,0,2020
546,30,55,6,1,8,2020
604,25,67,4,0,4,2020
522,29,60,6,0,5,2020
535,26,61,5,3,5,2020
673,32,60,6,0,2,2020
