code,year,sinclair_present,years_before
803,2015,FALSE,-99
803,2016,FALSE,-99
803,2017,FALSE,-99
803,2018,FALSE,-99
803,2019,FALSE,-99
803,2020,FALSE,-99
804,2004,FALSE,-99
804,2005,FALSE,-99
804,2006,FALSE,-99
804,2007,FALSE,-99
804,2008,FALSE,-99
804,2009,FALSE,-99
804,2010,FALSE,-99
804,2011,FALSE,-99
804,2012,FALSE,-99
804,2013,FALSE,-99
804,2014,FALSE,-99
804,2015,FALSE,-99
804,2016,FALSE,-99
804,2017,FALSE,-99
804,2018,FALSE,-99
804,2019,FALSE,-99
804,2020,FALSE,-99
807,2004,FALSE,-99
807,2005,FALSE,-99
807,2006,FALSE,-99
807,2007,FALSE,-99
807,2008,FALSE,-99
807,2009,FALSE,-99
807,2010,FALSE,-99
807,2011,FALSE,-99
807,2012,FALSE,-99
807,2013,FALSE,-99
807,2014,FALSE,-99
807,2015,FALSE,-99
807,2016,FALSE,-99
807,2017,FALSE,-99
807,2018,FALSE,-99
807,2019,FALSE,-99
807,2020,FALSE,-99
810,2004,FALSE,-9
810,2005,FALSE,-8
810,2006,FALSE,-7
810,2007,FALSE,-6
810,2008,FALSE,-5
810,2009,FALSE,-4
810,2010,FALSE,-3
810,2011,FALSE,-2
810,2012,FALSE,-1
810,2013,TRUE,-0
810,2014,TRUE,1
810,2015,TRUE,2
810,2016,TRUE,3
810,2017,TRUE,4
810,2018,TRUE,5
810,2019,TRUE,6
810,2020,TRUE,7
811,2004,FALSE,-9
811,2005,FALSE,-8
811,2006,FALSE,-7
811,2007,FALSE,-6
811,2008,FALSE,-5
811,2009,FALSE,-4
811,2010,FALSE,-3
811,2011,FALSE,-2
811,2012,FALSE,-1
811,2013,TRUE,-0
811,2014,TRUE,1
811,2015,TRUE,2
811,2016,TRUE,3
811,2017,TRUE,4
811,2018,TRUE,5
811,2019,TRUE,6
811,2020,TRUE,7
813,2004,FALSE,-7
813,2005,FALSE,-6
813,2006,FALSE,-5
813,2007,FALSE,-4
813,2008,FALSE,-3
813,2009,FALSE,-2
813,2010,FALSE,-1
813,2011,TRUE,-0
813,2012,TRUE,1
813,2013,TRUE,2
813,2014,TRUE,3
813,2015,TRUE,4
813,2016,TRUE,5
813,2017,TRUE,6
813,2018,TRUE,7
813,2019,TRUE,8
813,2020,TRUE,9
819,2004,FALSE,-9
819,2005,FALSE,-8
819,2006,FALSE,-7
819,2007,FALSE,-6
819,2008,FALSE,-5
819,2009,FALSE,-4
819,2010,FALSE,-3
819,2011,FALSE,-2
819,2012,FALSE,-1
819,2013,TRUE,-0
819,2014,TRUE,1
819,2015,TRUE,2
819,2016,TRUE,3
819,2017,TRUE,4
819,2018,TRUE,5
819,2019,TRUE,6
819,2020,TRUE,7
820,2004,FALSE,-9
820,2005,FALSE,-8
820,2006,FALSE,-7
820,2007,FALSE,-6
820,2008,FALSE,-5
820,2009,FALSE,-4
820,2010,FALSE,-3
820,2011,FALSE,-2
820,2012,FALSE,-1
820,2013,TRUE,-0
820,2014,TRUE,1
820,2015,TRUE,2
820,2016,TRUE,3
820,2017,TRUE,4
820,2018,TRUE,5
820,2019,TRUE,6
820,2020,TRUE,7
821,2004,FALSE,-99
821,2005,FALSE,-99
821,2006,FALSE,-99
821,2007,FALSE,-99
821,2008,FALSE,-99
821,2009,FALSE,-99
821,2010,FALSE,-99
821,2011,FALSE,-99
821,2012,FALSE,-99
821,2013,FALSE,-99
821,2014,FALSE,-99
821,2015,FALSE,-99
821,2016,FALSE,-99
821,2017,FALSE,-99
821,2018,FALSE,-99
821,2019,FALSE,-99
821,2020,FALSE,-99
825,2004,FALSE,-99
825,2005,FALSE,-99
825,2006,FALSE,-99
825,2007,FALSE,-99
825,2008,FALSE,-99
825,2009,FALSE,-99
825,2010,FALSE,-99
825,2011,FALSE,-99
825,2012,FALSE,-99
825,2013,FALSE,-99
825,2014,FALSE,-99
825,2015,FALSE,-99
825,2016,FALSE,-99
825,2017,FALSE,-99
825,2018,FALSE,-99
825,2019,FALSE,-99
825,2020,FALSE,-99
828,2004,FALSE,-99
828,2005,FALSE,-99
828,2006,FALSE,-99
828,2007,FALSE,-99
828,2008,FALSE,-99
828,2009,FALSE,-99
828,2010,FALSE,-99
828,2011,FALSE,-99
828,2012,FALSE,-99
828,2013,FALSE,-99
828,2014,FALSE,-99
828,2015,FALSE,-99
828,2016,FALSE,-99
828,2017,FALSE,-99
828,2018,FALSE,-99
828,2019,FALSE,-99
828,2020,FALSE,-99
839,2004,TRUE,-0
839,2005,TRUE,1
839,2006,TRUE,2
839,2007,TRUE,3
839,2008,TRUE,4
839,2009,TRUE,5
839,2010,TRUE,6
839,2011,TRUE,7
839,2012,TRUE,8
839,2013,TRUE,9
839,2014,TRUE,10
839,2015,TRUE,11
839,2016,TRUE,12
839,2017,TRUE,13
839,2018,TRUE,14
839,2019,TRUE,15
839,2020,TRUE,16
855,2004,FALSE,-99
855,2005,FALSE,-99
855,2006,FALSE,-99
855,2007,FALSE,-99
855,2008,FALSE,-99
855,2009,FALSE,-99
855,2010,FALSE,-99
855,2011,FALSE,-99
855,2012,FALSE,-99
855,2013,FALSE,-99
855,2014,FALSE,-99
855,2015,FALSE,-99
855,2016,FALSE,-99
855,2017,FALSE,-99
855,2018,FALSE,-99
855,2019,FALSE,-99
855,2020,FALSE,-99
862,2004,TRUE,-0
862,2005,FALSE,1
862,2006,FALSE,2
862,2007,FALSE,3
862,2008,FALSE,4
862,2009,FALSE,5
862,2010,FALSE,6
862,2011,FALSE,7
862,2012,FALSE,8
862,2013,FALSE,9
862,2014,FALSE,10
862,2015,FALSE,11
862,2016,FALSE,12
862,2017,FALSE,13
862,2018,FALSE,14
862,2019,FALSE,15
862,2020,FALSE,16
866,2004,FALSE,-9
866,2005,FALSE,-8
866,2006,FALSE,-7
866,2007,FALSE,-6
866,2008,FALSE,-5
866,2009,FALSE,-4
866,2010,FALSE,-3
866,2011,FALSE,-2
866,2012,FALSE,-1
866,2013,TRUE,-0
866,2014,TRUE,1
866,2015,TRUE,2
866,2016,TRUE,3
866,2017,TRUE,4
866,2018,TRUE,5
866,2019,TRUE,6
866,2020,TRUE,7
868,2004,FALSE,-13
868,2005,FALSE,-12
868,2006,FALSE,-11
868,2007,FALSE,-10
868,2008,FALSE,-9
868,2009,FALSE,-8
868,2010,FALSE,-7
868,2011,FALSE,-6
868,2012,FALSE,-5
868,2013,FALSE,-4
868,2014,FALSE,-3
868,2015,FALSE,-2
868,2016,FALSE,-1
868,2017,TRUE,-0
868,2018,TRUE,1
868,2019,TRUE,2
868,2020,TRUE,3
881,2004,FALSE,-9
881,2005,FALSE,-8
881,2006,FALSE,-7
881,2007,FALSE,-6
881,2008,FALSE,-5
881,2009,FALSE,-4
881,2010,FALSE,-3
881,2011,FALSE,-2
881,2012,FALSE,-1
881,2013,TRUE,-0
881,2014,TRUE,1
881,2015,TRUE,2
881,2016,TRUE,3
881,2017,TRUE,4
881,2018,TRUE,5
881,2019,TRUE,6
881,2020,TRUE,7
